university,week,sexual_assault,alcohol_offense,drug_offense,theft,robbery_burglary,alcohol_offense_strict,noise_offense,treatment,week_id,closure_1,closure_1_end,closure_2,closure_2_end,university_enacted_1,university_enacted_2,reason1,reason2,treatment_percent,year,unit_id,graduation_rate_total_cohort_,total_number_of_undergraduates_financial_aid_cohort_,state_abbreviation,fips_state_code,sector_of_institution,level_of_institution,control_of_institution,degree_granting_status,postsecondary_and_title_iv_institution_indicator,institutional_category,institution_size_category,longitude,latitude,x91,total_students_all,total_black_all,total_asian_all,total_women_all,total_men_all,total_undergrad_men,total_undergrad_women,total_undergrad_black,total_undergrad_asian,total_undergrad_hispanic,total_undergrad_white_men,total_undergrad_white_women,total_white_all,ftime_total_undergrad,ftime_total_undergrad_men,ftime_total_undergrad_women,total_students_undergrad,month,ihs_sexual_assault,ihs_alcohol_offense,ihs_theft,ihs_robbery_burglary,ihs_drug_offense,uni_month,sexual_assault_per100,alcohol_offense_per100,theft_per100,robbery_burglary_per100,drug_offense_per100,uni_year
San Diego State University,2016-12-12,0,0,0,0,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2016,122409,73,29860,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,34688,1356,4437,19143,15545,13649,16211,1200,4032,9248,4583,5314,11709,26790,12180,14610,29860,12,0,0,0,0,0,198,0,0,0,0,0,151
San Diego State University,2016-12-19,0,0,0,0,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2016,122409,73,29860,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,34688,1356,4437,19143,15545,13649,16211,1200,4032,9248,4583,5314,11709,26790,12180,14610,29860,12,0,0,0,0,0,198,0,0,0,0,0,151
San Diego State University,2016-12-26,0,0,0,0,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2016,122409,73,29860,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,34688,1356,4437,19143,15545,13649,16211,1200,4032,9248,4583,5314,11709,26790,12180,14610,29860,12,0,0,0,0,0,198,0,0,0,0,0,151
San Diego State University,2017-01-02,0,0,1,0,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,1,0,0,0,0,0.8813735870195429,190,0,0,0,0,2.8461647929415115,152
San Diego State University,2017-01-09,0,0,0,1,1,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,1,0,0,0.8813735870195429,0.8813735870195429,0,190,0,0,2.8461647929415115,2.8461647929415115,0,152
San Diego State University,2017-01-16,0,0,1,0,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,1,0,0,0,0,0.8813735870195429,190,0,0,0,0,2.8461647929415115,152
San Diego State University,2017-01-23,0,1,0,1,1,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,1,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0,190,0,2.8461647929415115,2.8461647929415115,2.8461647929415115,0,152
San Diego State University,2017-01-30,0,0,0,3,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,1,0,0,1.8184464592320668,0,0,190,0,0,8.538494378824534,0,0,152
San Diego State University,2017-02-06,0,0,0,3,1,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,2,0,0,1.8184464592320668,0.8813735870195429,0,191,0,0,8.538494378824534,2.8461647929415115,0,152
San Diego State University,2017-02-13,0,0,1,0,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,2,0,0,0,0,0.8813735870195429,191,0,0,0,0,2.8461647929415115,152
San Diego State University,2017-02-20,0,0,0,1,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,2,0,0,0.8813735870195429,0,0,191,0,0,2.8461647929415115,0,0,152
San Diego State University,2017-02-27,0,1,0,1,1,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,2,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0,191,0,2.8461647929415115,2.8461647929415115,2.8461647929415115,0,152
San Diego State University,2017-03-06,0,2,0,2,0,2,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,3,0,1.4436354751788103,1.4436354751788103,0,0,192,0,5.692329585883023,5.692329585883023,0,0,152
San Diego State University,2017-03-13,0,0,0,1,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,3,0,0,0.8813735870195429,0,0,192,0,0,2.8461647929415115,0,0,152
San Diego State University,2017-03-20,0,0,0,0,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,3,0,0,0,0,0,192,0,0,0,0,0,152
San Diego State University,2017-03-27,0,0,0,1,2,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,3,0,0,0.8813735870195429,1.4436354751788103,0,192,0,0,2.8461647929415115,5.692329585883023,0,152
San Diego State University,2017-04-03,0,0,2,1,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,4,0,0,0.8813735870195429,0,1.4436354751788103,193,0,0,2.8461647929415115,0,5.692329585883023,152
San Diego State University,2017-04-10,0,0,0,2,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,4,0,0,1.4436354751788103,0,0,193,0,0,5.692329585883023,0,0,152
San Diego State University,2017-04-17,1,0,0,2,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,4,0.8813735870195429,0,1.4436354751788103,0,0,193,2.8461647929415115,0,5.692329585883023,0,0,152
San Diego State University,2017-04-24,0,1,1,1,2,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,4,0,0.8813735870195429,0.8813735870195429,1.4436354751788103,0.8813735870195429,193,0,2.8461647929415115,2.8461647929415115,5.692329585883023,2.8461647929415115,152
San Diego State University,2017-05-01,0,1,0,1,0,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,5,0,0.8813735870195429,0.8813735870195429,0,0,194,0,2.8461647929415115,2.8461647929415115,0,0,152
San Diego State University,2017-05-08,0,2,0,1,1,2,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,5,0,1.4436354751788103,0.8813735870195429,0.8813735870195429,0,194,0,5.692329585883023,2.8461647929415115,2.8461647929415115,0,152
San Diego State University,2017-05-15,0,0,0,1,2,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,5,0,0,0.8813735870195429,1.4436354751788103,0,194,0,0,2.8461647929415115,5.692329585883023,0,152
San Diego State University,2017-05-22,0,1,0,2,0,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,5,0,0.8813735870195429,1.4436354751788103,0,0,194,0,2.8461647929415115,5.692329585883023,0,0,152
San Diego State University,2017-05-29,0,1,2,0,0,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,5,0,0.8813735870195429,0,0,1.4436354751788103,194,0,2.8461647929415115,0,0,5.692329585883023,152
San Diego State University,2017-09-04,0,1,1,4,1,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,9,0,0.8813735870195429,2.0947125472611012,0.8813735870195429,0.8813735870195429,195,0,2.8461647929415115,11.384659171766046,2.8461647929415115,2.8461647929415115,152
San Diego State University,2017-09-11,0,2,2,6,2,2,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,9,0,1.4436354751788103,2.4917798526449118,1.4436354751788103,1.4436354751788103,195,0,5.692329585883023,17.07698875764907,5.692329585883023,5.692329585883023,152
San Diego State University,2017-09-18,0,0,0,3,1,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,9,0,0,1.8184464592320668,0.8813735870195429,0,195,0,0,8.538494378824534,2.8461647929415115,0,152
San Diego State University,2017-09-25,0,1,0,1,1,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,9,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0,195,0,2.8461647929415115,2.8461647929415115,2.8461647929415115,0,152
San Diego State University,2017-10-02,1,1,0,1,1,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,10,0.8813735870195429,0.8813735870195429,0.8813735870195429,0.8813735870195429,0,196,2.8461647929415115,2.8461647929415115,2.8461647929415115,2.8461647929415115,0,152
San Diego State University,2017-10-09,0,1,0,5,2,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,10,0,0.8813735870195429,2.3124383412727525,1.4436354751788103,0,196,0,2.8461647929415115,14.230823964707557,5.692329585883023,0,152
San Diego State University,2017-10-16,0,1,0,0,0,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,10,0,0.8813735870195429,0,0,0,196,0,2.8461647929415115,0,0,0,152
San Diego State University,2017-10-23,0,0,0,0,1,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,10,0,0,0,0.8813735870195429,0,196,0,0,0,2.8461647929415115,0,152
San Diego State University,2017-10-30,0,2,0,1,0,2,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,10,0,1.4436354751788103,0.8813735870195429,0,0,196,0,5.692329585883023,2.8461647929415115,0,0,152
San Diego State University,2017-11-06,0,1,0,1,1,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,11,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0,197,0,2.8461647929415115,2.8461647929415115,2.8461647929415115,0,152
San Diego State University,2017-11-13,1,2,0,0,0,2,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,11,0.8813735870195429,1.4436354751788103,0,0,0,197,2.8461647929415115,5.692329585883023,0,0,0,152
San Diego State University,2017-11-20,0,0,0,0,3,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,11,0,0,0,1.8184464592320668,0,197,0,0,0,8.538494378824534,0,152
San Diego State University,2017-11-27,0,2,0,2,2,2,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,11,0,1.4436354751788103,1.4436354751788103,1.4436354751788103,0,197,0,5.692329585883023,5.692329585883023,5.692329585883023,0,152
San Diego State University,2017-12-04,0,3,0,3,0,3,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,12,0,1.8184464592320668,1.8184464592320668,0,0,198,0,8.538494378824534,8.538494378824534,0,0,152
San Diego State University,2017-12-11,0,1,0,0,0,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,12,0,0.8813735870195429,0,0,0,198,0,2.8461647929415115,0,0,0,152
San Diego State University,2017-12-18,0,0,0,1,1,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,12,0,0,0.8813735870195429,0.8813735870195429,0,198,0,0,2.8461647929415115,2.8461647929415115,0,152
San Diego State University,2017-12-25,0,1,0,0,0,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2017,122409,74,30272,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35135,1342,4471,19395,15740,13845,16404,1194,4015,9307,4598,5479,11937,27040,12325,14715,30249,12,0,0.8813735870195429,0,0,0,198,0,2.8461647929415115,0,0,0,152
San Diego State University,2018-01-01,0,0,0,0,1,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2018,122409,74,30586,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35303,1361,4515,19629,15674,13862,16724,1200,4061,9519,4612,5536,11927,27453,12313,15140,30586,1,0,0,0,0.8813735870195429,0,190,0,0,0,2.832620457184942,0,153
San Diego State University,2018-01-08,0,0,1,0,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2018,122409,74,30586,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35303,1361,4515,19629,15674,13862,16724,1200,4061,9519,4612,5536,11927,27453,12313,15140,30586,1,0,0,0,0,0.8813735870195429,190,0,0,0,0,2.832620457184942,153
San Diego State University,2018-01-15,0,0,0,1,0,0,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2018,122409,74,30586,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35303,1361,4515,19629,15674,13862,16724,1200,4061,9519,4612,5536,11927,27453,12313,15140,30586,1,0,0,0.8813735870195429,0,0,190,0,0,2.832620457184942,0,0,153
San Diego State University,2018-01-22,0,1,2,1,1,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2018,122409,74,30586,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35303,1361,4515,19629,15674,13862,16724,1200,4061,9519,4612,5536,11927,27453,12313,15140,30586,1,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,1.4436354751788103,190,0,2.832620457184942,2.832620457184942,2.832620457184942,5.665240914369884,153
San Diego State University,2018-01-29,0,1,0,1,0,1,0,0,Mon,2018-03-09T00:00:00Z,2018-10-04T00:00:00Z,2019-11-09T00:00:00Z,2020-05-01T00:00:00Z,0,1,behavior,death,0,2018,122409,74,30586,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,35303,1361,4515,19629,15674,13862,16724,1200,4061,9519,4612,5536,11927,27453,12313,15140,30586,1,0,0.8813735870195429,0.8813735870195429,0,0,190,0,2.832620457184942,2.832620457184942,0,0,153
